Calendar Year,Measure,Item,Item Code,Code,Value,Value Unit,Value Label,Null Reason
2007,Imports (value for duty),Wood and articles of wood; wood charcoal,HS44,44,191355,nzd,NZD thousands,
2008,Imports (value for duty),Wood and articles of wood; wood charcoal,HS44,44,181582,nzd,NZD thousands,
2009,Imports (value for duty),Wood and articles of wood; wood charcoal,HS44,44,170218,nzd,NZD thousands,
2010,Imports (value for duty),Wood and articles of wood; wood charcoal,HS44,44,160817,nzd,NZD thousands,
2011,Imports (value for duty),Wood and articles of wood; wood charcoal,HS44,44,158732,nzd,NZD thousands,
2012,Imports (value for duty),Wood and articles of wood; wood charcoal,HS44,44,174080,nzd,NZD thousands,
2013,Imports (value for duty),Wood and articles of wood; wood charcoal,HS44,44,193379,nzd,NZD thousands,
2014,Imports (value for duty),Wood and articles of wood; wood charcoal,HS44,44,226038,nzd,NZD thousands,
2015,Imports (value for duty),Wood and articles of wood; wood charcoal,HS44,44,277642,nzd,NZD thousands,
2016,Imports (value for duty),Wood and articles of wood; wood charcoal,HS44,44,299584,nzd,NZD thousands,
2017,Imports (value for duty),Wood and articles of wood; wood charcoal,HS44,44,334469,nzd,NZD thousands,
2018,Imports (value for duty),Wood and articles of wood; wood charcoal,HS44,44,388896,nzd,NZD thousands,
2019,Imports (value for duty),Wood and articles of wood; wood charcoal,HS44,44,404530,nzd,NZD thousands,
2020,Imports (value for duty),Wood and articles of wood; wood charcoal,HS44,44,383850,nzd,NZD thousands,
2021,Imports (value for duty),Wood and articles of wood; wood charcoal,HS44,44,581305,nzd,NZD thousands,
2022,Imports (value for duty),Wood and articles of wood; wood charcoal,HS44,44,703136,nzd,NZD thousands,
2023,Imports (value for duty),Wood and articles of wood; wood charcoal,HS44,44,437075,nzd,NZD thousands,
2024,Imports (value for duty),Wood and articles of wood; wood charcoal,HS44,44,528546,nzd,NZD thousands,
2000,Imports (cost including insurance and freight),Cork and articles of cork,HS45,45,19367,nzd,NZD thousands,
2001,Imports (cost including insurance and freight),Cork and articles of cork,HS45,45,19567,nzd,NZD thousands,
2002,Imports (cost including insurance and freight),Cork and articles of cork,HS45,45,21342,nzd,NZD thousands,
2003,Imports (cost including insurance and freight),Cork and articles of cork,HS45,45,14629,nzd,NZD thousands,
2004,Imports (cost including insurance and freight),Cork and articles of cork,HS45,45,11919,nzd,NZD thousands,
2005,Imports (cost including insurance and freight),Cork and articles of cork,HS45,45,7644,nzd,NZD thousands,
2006,Imports (cost including insurance and freight),Cork and articles of cork,HS45,45,6508,nzd,NZD thousands,
2007,Imports (cost including insurance and freight),Cork and articles of cork,HS45,45,5354,nzd,NZD thousands,
2008,Imports (cost including insurance and freight),Cork and articles of cork,HS45,45,6065,nzd,NZD thousands,
2009,Imports (cost including insurance and freight),Cork and articles of cork,HS45,45,5280,nzd,NZD thousands,
2010,Imports (cost including insurance and freight),Cork and articles of cork,HS45,45,4448,nzd,NZD thousands,
2011,Imports (cost including insurance and freight),Cork and articles of cork,HS45,45,4699,nzd,NZD thousands,
2012,Imports (cost including insurance and freight),Cork and articles of cork,HS45,45,4723,nzd,NZD thousands,
2013,Imports (cost including insurance and freight),Cork and articles of cork,HS45,45,3735,nzd,NZD thousands,
2014,Imports (cost including insurance and freight),Cork and articles of cork,HS45,45,4396,nzd,NZD thousands,
2015,Imports (cost including insurance and freight),Cork and articles of cork,HS45,45,4507,nzd,NZD thousands,
2016,Imports (cost including insurance and freight),Cork and articles of cork,HS45,45,5121,nzd,NZD thousands,
2017,Imports (cost including insurance and freight),Cork and articles of cork,HS45,45,4528,nzd,NZD thousands,
2018,Imports (cost including insurance and freight),Cork and articles of cork,HS45,45,4649,nzd,NZD thousands,
2019,Imports (cost including insurance and freight),Cork and articles of cork,HS45,45,5228,nzd,NZD thousands,
2020,Imports (cost including insurance and freight),Cork and articles of cork,HS45,45,5513,nzd,NZD thousands,
2021,Imports (cost including insurance and freight),Cork and articles of cork,HS45,45,5637,nzd,NZD thousands,
2022,Imports (cost including insurance and freight),Cork and articles of cork,HS45,45,6321,nzd,NZD thousands,
2023,Imports (cost including insurance and freight),Cork and articles of cork,HS45,45,5329,nzd,NZD thousands,
2024,Imports (cost including insurance and freight),Cork and articles of cork,HS45,45,4418,nzd,NZD thousands,
2000,Imports (value for duty),Cork and articles of cork,HS45,45,18836,nzd,NZD thousands,
2001,Imports (value for duty),Cork and articles of cork,HS45,45,18970,nzd,NZD thousands,
2002,Imports (value for duty),Cork and articles of cork,HS45,45,20739,nzd,NZD thousands,
2003,Imports (value for duty),Cork and articles of cork,HS45,45,14143,nzd,NZD thousands,
2004,Imports (value for duty),Cork and articles of cork,HS45,45,11409,nzd,NZD thousands,
2005,Imports (value for duty),Cork and articles of cork,HS45,45,7247,nzd,NZD thousands,
2006,Imports (value for duty),Cork and articles of cork,HS45,45,6108,nzd,NZD thousands,
2007,Imports (value for duty),Cork and articles of cork,HS45,45,5080,nzd,NZD thousands,
2008,Imports (value for duty),Cork and articles of cork,HS45,45,5779,nzd,NZD thousands,
2009,Imports (value for duty),Cork and articles of cork,HS45,45,4938,nzd,NZD thousands,
2010,Imports (value for duty),Cork and articles of cork,HS45,45,4249,nzd,NZD thousands,
2011,Imports (value for duty),Cork and articles of cork,HS45,45,4439,nzd,NZD thousands,
2012,Imports (value for duty),Cork and articles of cork,HS45,45,4484,nzd,NZD thousands,
2013,Imports (value for duty),Cork and articles of cork,HS45,45,3516,nzd,NZD thousands,
2014,Imports (value for duty),Cork and articles of cork,HS45,45,4176,nzd,NZD thousands,
2015,Imports (value for duty),Cork and articles of cork,HS45,45,4282,nzd,NZD thousands,
2016,Imports (value for duty),Cork and articles of cork,HS45,45,4897,nzd,NZD thousands,
2017,Imports (value for duty),Cork and articles of cork,HS45,45,4343,nzd,NZD thousands,
2018,Imports (value for duty),Cork and articles of cork,HS45,45,4455,nzd,NZD thousands,
2019,Imports (value for duty),Cork and articles of cork,HS45,45,4978,nzd,NZD thousands,
2020,Imports (value for duty),Cork and articles of cork,HS45,45,5252,nzd,NZD thousands,
2021,Imports (value for duty),Cork and articles of cork,HS45,45,5243,nzd,NZD thousands,
2022,Imports (value for duty),Cork and articles of cork,HS45,45,5804,nzd,NZD thousands,
2023,Imports (value for duty),Cork and articles of cork,HS45,45,5059,nzd,NZD thousands,
2024,Imports (value for duty),Cork and articles of cork,HS45,45,4209,nzd,NZD thousands,
2000,Imports (cost including insurance and freight),"Manufactures of straw, esparto or other plaiting materials; basketware and wickerwork",HS46,46,5425,nzd,NZD thousands,
2001,Imports (cost including insurance and freight),"Manufactures of straw, esparto or other plaiting materials; basketware and wickerwork",HS46,46,6561,nzd,NZD thousands,
2002,Imports (cost including insurance and freight),"Manufactures of straw, esparto or other plaiting materials; basketware and wickerwork",HS46,46,6806,nzd,NZD thousands,
2003,Imports (cost including insurance and freight),"Manufactures of straw, esparto or other plaiting materials; basketware and wickerwork",HS46,46,5951,nzd,NZD thousands,
2004,Imports (cost including insurance and freight),"Manufactures of straw, esparto or other plaiting materials; basketware and wickerwork",HS46,46,7693,nzd,NZD thousands,
2005,Imports (cost including insurance and freight),"Manufactures of straw, esparto or other plaiting materials; basketware and wickerwork",HS46,46,8942,nzd,NZD thousands,
2006,Imports (cost including insurance and freight),"Manufactures of straw, esparto or other plaiting materials; basketware and wickerwork",HS46,46,9523,nzd,NZD thousands,
2007,Imports (cost including insurance and freight),"Manufactures of straw, esparto or other plaiting materials; basketware and wickerwork",HS46,46,6127,nzd,NZD thousands,
2008,Imports (cost including insurance and freight),"Manufactures of straw, esparto or other plaiting materials; basketware and wickerwork",HS46,46,7384,nzd,NZD thousands,
2009,Imports (cost including insurance and freight),"Manufactures of straw, esparto or other plaiting materials; basketware and wickerwork",HS46,46,6304,nzd,NZD thousands,
2010,Imports (cost including insurance and freight),"Manufactures of straw, esparto or other plaiting materials; basketware and wickerwork",HS46,46,6635,nzd,NZD thousands,
2011,Imports (cost including insurance and freight),"Manufactures of straw, esparto or other plaiting materials; basketware and wickerwork",HS46,46,6480,nzd,NZD thousands,
2012,Imports (cost including insurance and freight),"Manufactures of straw, esparto or other plaiting materials; basketware and wickerwork",HS46,46,5478,nzd,NZD thousands,
2013,Imports (cost including insurance and freight),"Manufactures of straw, esparto or other plaiting materials; basketware and wickerwork",HS46,46,6460,nzd,NZD thousands,
2014,Imports (cost including insurance and freight),"Manufactures of straw, esparto or other plaiting materials; basketware and wickerwork",HS46,46,7321,nzd,NZD thousands,
2015,Imports (cost including insurance and freight),"Manufactures of straw, esparto or other plaiting materials; basketware and wickerwork",HS46,46,7677,nzd,NZD thousands,
2016,Imports (cost including insurance and freight),"Manufactures of straw, esparto or other plaiting materials; basketware and wickerwork",HS46,46,7493,nzd,NZD thousands,
2017,Imports (cost including insurance and freight),"Manufactures of straw, esparto or other plaiting materials; basketware and wickerwork",HS46,46,6965,nzd,NZD thousands,
2018,Imports (cost including insurance and freight),"Manufactures of straw, esparto or other plaiting materials; basketware and wickerwork",HS46,46,8109,nzd,NZD thousands,
2019,Imports (cost including insurance and freight),"Manufactures of straw, esparto or other plaiting materials; basketware and wickerwork",HS46,46,9315,nzd,NZD thousands,
2020,Imports (cost including insurance and freight),"Manufactures of straw, esparto or other plaiting materials; basketware and wickerwork",HS46,46,9684,nzd,NZD thousands,
2021,Imports (cost including insurance and freight),"Manufactures of straw, esparto or other plaiting materials; basketware and wickerwork",HS46,46,14481,nzd,NZD thousands,
2022,Imports (cost including insurance and freight),"Manufactures of straw, esparto or other plaiting materials; basketware and wickerwork",HS46,46,16950,nzd,NZD thousands,
2023,Imports (cost including insurance and freight),"Manufactures of straw, esparto or other plaiting materials; basketware and wickerwork",HS46,46,11213,nzd,NZD thousands,
2024,Imports (cost including insurance and freight),"Manufactures of straw, esparto or other plaiting materials; basketware and wickerwork",HS46,46,10251,nzd,NZD thousands,
2000,Imports (value for duty),"Manufactures of straw, esparto or other plaiting materials; basketware and wickerwork",HS46,46,4550,nzd,NZD thousands,
2001,Imports (value for duty),"Manufactures of straw, esparto or other plaiting materials; basketware and wickerwork",HS46,46,5468,nzd,NZD thousands,
2002,Imports (value for duty),"Manufactures of straw, esparto or other plaiting materials; basketware and wickerwork",HS46,46,5787,nzd,NZD thousands,
2003,Imports (value for duty),"Manufactures of straw, esparto or other plaiting materials; basketware and wickerwork",HS46,46,5066,nzd,NZD thousands,
2004,Imports (value for duty),"Manufactures of straw, esparto or other plaiting materials; basketware and wickerwork",HS46,46,6495,nzd,NZD thousands,
2005,Imports (value for duty),"Manufactures of straw, esparto or other plaiting materials; basketware and wickerwork",HS46,46,7421,nzd,NZD thousands,
2006,Imports (value for duty),"Manufactures of straw, esparto or other plaiting materials; basketware and wickerwork",HS46,46,7863,nzd,NZD thousands,
2007,Imports (value for duty),"Manufactures of straw, esparto or other plaiting materials; basketware and wickerwork",HS46,46,5081,nzd,NZD thousands,
2008,Imports (value for duty),"Manufactures of straw, esparto or other plaiting materials; basketware and wickerwork",HS46,46,6118,nzd,NZD thousands,
2009,Imports (value for duty),"Manufactures of straw, esparto or other plaiting materials; basketware and wickerwork",HS46,46,5532,nzd,NZD thousands,
2010,Imports (value for duty),"Manufactures of straw, esparto or other plaiting materials; basketware and wickerwork",HS46,46,5649,nzd,NZD thousands,
2011,Imports (value for duty),"Manufactures of straw, esparto or other plaiting materials; basketware and wickerwork",HS46,46,5580,nzd,NZD thousands,
2012,Imports (value for duty),"Manufactures of straw, esparto or other plaiting materials; basketware and wickerwork",HS46,46,4799,nzd,NZD thousands,
2013,Imports (value for duty),"Manufactures of straw, esparto or other plaiting materials; basketware and wickerwork",HS46,46,5731,nzd,NZD thousands,
2014,Imports (value for duty),"Manufactures of straw, esparto or other plaiting materials; basketware and wickerwork",HS46,46,6607,nzd,NZD thousands,
2015,Imports (value for duty),"Manufactures of straw, esparto or other plaiting materials; basketware and wickerwork",HS46,46,7060,nzd,NZD thousands,
2016,Imports (value for duty),"Manufactures of straw, esparto or other plaiting materials; basketware and wickerwork",HS46,46,7007,nzd,NZD thousands,
2017,Imports (value for duty),"Manufactures of straw, esparto or other plaiting materials; basketware and wickerwork",HS46,46,6501,nzd,NZD thousands,
2018,Imports (value for duty),"Manufactures of straw, esparto or other plaiting materials; basketware and wickerwork",HS46,46,7507,nzd,NZD thousands,
2019,Imports (value for duty),"Manufactures of straw, esparto or other plaiting materials; basketware and wickerwork",HS46,46,8604,nzd,NZD thousands,
2020,Imports (value for duty),"Manufactures of straw, esparto or other plaiting materials; basketware and wickerwork",HS46,46,8816,nzd,NZD thousands,
2021,Imports (value for duty),"Manufactures of straw, esparto or other plaiting materials; basketware and wickerwork",HS46,46,11573,nzd,NZD thousands,
2022,Imports (value for duty),"Manufactures of straw, esparto or other plaiting materials; basketware and wickerwork",HS46,46,12927,nzd,NZD thousands,
2023,Imports (value for duty),"Manufactures of straw, esparto or other plaiting materials; basketware and wickerwork",HS46,46,9775,nzd,NZD thousands,
2024,Imports (value for duty),"Manufactures of straw, esparto or other plaiting materials; basketware and wickerwork",HS46,46,9375,nzd,NZD thousands,
2000,Imports (cost including insurance and freight),Pulp of wood or other fibrous cellulosic material; recovered (waste and scrap) paper or paperboard,HS47,47,6089,nzd,NZD thousands,
2001,Imports (cost including insurance and freight),Pulp of wood or other fibrous cellulosic material; recovered (waste and scrap) paper or paperboard,HS47,47,18140,nzd,NZD thousands,
2002,Imports (cost including insurance and freight),Pulp of wood or other fibrous cellulosic material; recovered (waste and scrap) paper or paperboard,HS47,47,6568,nzd,NZD thousands,
2003,Imports (cost including insurance and freight),Pulp of wood or other fibrous cellulosic material; recovered (waste and scrap) paper or paperboard,HS47,47,5653,nzd,NZD thousands,
2004,Imports (cost including insurance and freight),Pulp of wood or other fibrous cellulosic material; recovered (waste and scrap) paper or paperboard,HS47,47,5227,nzd,NZD thousands,
2005,Imports (cost including insurance and freight),Pulp of wood or other fibrous cellulosic material; recovered (waste and scrap) paper or paperboard,HS47,47,5299,nzd,NZD thousands,
2006,Imports (cost including insurance and freight),Pulp of wood or other fibrous cellulosic material; recovered (waste and scrap) paper or paperboard,HS47,47,7371,nzd,NZD thousands,
2007,Imports (cost including insurance and freight),Pulp of wood or other fibrous cellulosic material; recovered (waste and scrap) paper or paperboard,HS47,47,23831,nzd,NZD thousands,
2008,Imports (cost including insurance and freight),Pulp of wood or other fibrous cellulosic material; recovered (waste and scrap) paper or paperboard,HS47,47,25132,nzd,NZD thousands,
2009,Imports (cost including insurance and freight),Pulp of wood or other fibrous cellulosic material; recovered (waste and scrap) paper or paperboard,HS47,47,19967,nzd,NZD thousands,
2010,Imports (cost including insurance and freight),Pulp of wood or other fibrous cellulosic material; recovered (waste and scrap) paper or paperboard,HS47,47,21428,nzd,NZD thousands,
2011,Imports (cost including insurance and freight),Pulp of wood or other fibrous cellulosic material; recovered (waste and scrap) paper or paperboard,HS47,47,19804,nzd,NZD thousands,
2012,Imports (cost including insurance and freight),Pulp of wood or other fibrous cellulosic material; recovered (waste and scrap) paper or paperboard,HS47,47,14524,nzd,NZD thousands,
2013,Imports (cost including insurance and freight),Pulp of wood or other fibrous cellulosic material; recovered (waste and scrap) paper or paperboard,HS47,47,9958,nzd,NZD thousands,
2014,Imports (cost including insurance and freight),Pulp of wood or other fibrous cellulosic material; recovered (waste and scrap) paper or paperboard,HS47,47,32608,nzd,NZD thousands,
2015,Imports (cost including insurance and freight),Pulp of wood or other fibrous cellulosic material; recovered (waste and scrap) paper or paperboard,HS47,47,46909,nzd,NZD thousands,
2016,Imports (cost including insurance and freight),Pulp of wood or other fibrous cellulosic material; recovered (waste and scrap) paper or paperboard,HS47,47,38695,nzd,NZD thousands,
2017,Imports (cost including insurance and freight),Pulp of wood or other fibrous cellulosic material; recovered (waste and scrap) paper or paperboard,HS47,47,40600,nzd,NZD thousands,
2018,Imports (cost including insurance and freight),Pulp of wood or other fibrous cellulosic material; recovered (waste and scrap) paper or paperboard,HS47,47,59575,nzd,NZD thousands,
2019,Imports (cost including insurance and freight),Pulp of wood or other fibrous cellulosic material; recovered (waste and scrap) paper or paperboard,HS47,47,52729,nzd,NZD thousands,
2020,Imports (cost including insurance and freight),Pulp of wood or other fibrous cellulosic material; recovered (waste and scrap) paper or paperboard,HS47,47,43762,nzd,NZD thousands,
2021,Imports (cost including insurance and freight),Pulp of wood or other fibrous cellulosic material; recovered (waste and scrap) paper or paperboard,HS47,47,50274,nzd,NZD thousands,
2022,Imports (cost including insurance and freight),Pulp of wood or other fibrous cellulosic material; recovered (waste and scrap) paper or paperboard,HS47,47,77154,nzd,NZD thousands,
2023,Imports (cost including insurance and freight),Pulp of wood or other fibrous cellulosic material; recovered (waste and scrap) paper or paperboard,HS47,47,35002,nzd,NZD thousands,
2024,Imports (cost including insurance and freight),Pulp of wood or other fibrous cellulosic material; recovered (waste and scrap) paper or paperboard,HS47,47,63898,nzd,NZD thousands,
2000,Imports (value for duty),Pulp of wood or other fibrous cellulosic material; recovered (waste and scrap) paper or paperboard,HS47,47,5282,nzd,NZD thousands,
2001,Imports (value for duty),Pulp of wood or other fibrous cellulosic material; recovered (waste and scrap) paper or paperboard,HS47,47,15561,nzd,NZD thousands,
2002,Imports (value for duty),Pulp of wood or other fibrous cellulosic material; recovered (waste and scrap) paper or paperboard,HS47,47,5722,nzd,NZD thousands,
2003,Imports (value for duty),Pulp of wood or other fibrous cellulosic material; recovered (waste and scrap) paper or paperboard,HS47,47,4735,nzd,NZD thousands,
2004,Imports (value for duty),Pulp of wood or other fibrous cellulosic material; recovered (waste and scrap) paper or paperboard,HS47,47,4399,nzd,NZD thousands,
2005,Imports (value for duty),Pulp of wood or other fibrous cellulosic material; recovered (waste and scrap) paper or paperboard,HS47,47,4555,nzd,NZD thousands,
2006,Imports (value for duty),Pulp of wood or other fibrous cellulosic material; recovered (waste and scrap) paper or paperboard,HS47,47,6250,nzd,NZD thousands,
2007,Imports (value for duty),Pulp of wood or other fibrous cellulosic material; recovered (waste and scrap) paper or paperboard,HS47,47,20965,nzd,NZD thousands,
2008,Imports (value for duty),Pulp of wood or other fibrous cellulosic material; recovered (waste and scrap) paper or paperboard,HS47,47,22376,nzd,NZD thousands,
2009,Imports (value for duty),Pulp of wood or other fibrous cellulosic material; recovered (waste and scrap) paper or paperboard,HS47,47,17346,nzd,NZD thousands,
2010,Imports (value for duty),Pulp of wood or other fibrous cellulosic material; recovered (waste and scrap) paper or paperboard,HS47,47,19333,nzd,NZD thousands,
2011,Imports (value for duty),Pulp of wood or other fibrous cellulosic material; recovered (waste and scrap) paper or paperboard,HS47,47,17344,nzd,NZD thousands,
2012,Imports (value for duty),Pulp of wood or other fibrous cellulosic material; recovered (waste and scrap) paper or paperboard,HS47,47,12550,nzd,NZD thousands,
2013,Imports (value for duty),Pulp of wood or other fibrous cellulosic material; recovered (waste and scrap) paper or paperboard,HS47,47,8927,nzd,NZD thousands,
2014,Imports (value for duty),Pulp of wood or other fibrous cellulosic material; recovered (waste and scrap) paper or paperboard,HS47,47,28192,nzd,NZD thousands,
2015,Imports (value for duty),Pulp of wood or other fibrous cellulosic material; recovered (waste and scrap) paper or paperboard,HS47,47,40415,nzd,NZD thousands,
2016,Imports (value for duty),Pulp of wood or other fibrous cellulosic material; recovered (waste and scrap) paper or paperboard,HS47,47,33682,nzd,NZD thousands,
2017,Imports (value for duty),Pulp of wood or other fibrous cellulosic material; recovered (waste and scrap) paper or paperboard,HS47,47,37001,nzd,NZD thousands,
2018,Imports (value for duty),Pulp of wood or other fibrous cellulosic material; recovered (waste and scrap) paper or paperboard,HS47,47,53141,nzd,NZD thousands,
2019,Imports (value for duty),Pulp of wood or other fibrous cellulosic material; recovered (waste and scrap) paper or paperboard,HS47,47,45644,nzd,NZD thousands,
2020,Imports (value for duty),Pulp of wood or other fibrous cellulosic material; recovered (waste and scrap) paper or paperboard,HS47,47,35448,nzd,NZD thousands,
2021,Imports (value for duty),Pulp of wood or other fibrous cellulosic material; recovered (waste and scrap) paper or paperboard,HS47,47,46076,nzd,NZD thousands,
2022,Imports (value for duty),Pulp of wood or other fibrous cellulosic material; recovered (waste and scrap) paper or paperboard,HS47,47,71754,nzd,NZD thousands,
2023,Imports (value for duty),Pulp of wood or other fibrous cellulosic material; recovered (waste and scrap) paper or paperboard,HS47,47,30148,nzd,NZD thousands,
2024,Imports (value for duty),Pulp of wood or other fibrous cellulosic material; recovered (waste and scrap) paper or paperboard,HS47,47,59383,nzd,NZD thousands,
2000,Imports (cost including insurance and freight),"Paper and paperboard; articles of paper pulp, of paper or paperboard",HS48,48,889731,nzd,NZD thousands,
2001,Imports (cost including insurance and freight),"Paper and paperboard; articles of paper pulp, of paper or paperboard",HS48,48,923545,nzd,NZD thousands,
2002,Imports (cost including insurance and freight),"Paper and paperboard; articles of paper pulp, of paper or paperboard",HS48,48,905422,nzd,NZD thousands,
2003,Imports (cost including insurance and freight),"Paper and paperboard; articles of paper pulp, of paper or paperboard",HS48,48,916506,nzd,NZD thousands,
2004,Imports (cost including insurance and freight),"Paper and paperboard; articles of paper pulp, of paper or paperboard",HS48,48,955373,nzd,NZD thousands,
2005,Imports (cost including insurance and freight),"Paper and paperboard; articles of paper pulp, of paper or paperboard",HS48,48,949596,nzd,NZD thousands,
2006,Imports (cost including insurance and freight),"Paper and paperboard; articles of paper pulp, of paper or paperboard",HS48,48,994698,nzd,NZD thousands,
2007,Imports (cost including insurance and freight),"Paper and paperboard; articles of paper pulp, of paper or paperboard",HS48,48,990671,nzd,NZD thousands,
2008,Imports (cost including insurance and freight),"Paper and paperboard; articles of paper pulp, of paper or paperboard",HS48,48,1045063,nzd,NZD thousands,
2009,Imports (cost including insurance and freight),"Paper and paperboard; articles of paper pulp, of paper or paperboard",HS48,48,954698,nzd,NZD thousands,
2010,Imports (cost including insurance and freight),"Paper and paperboard; articles of paper pulp, of paper or paperboard",HS48,48,1031977,nzd,NZD thousands,
2011,Imports (cost including insurance and freight),"Paper and paperboard; articles of paper pulp, of paper or paperboard",HS48,48,1038043,nzd,NZD thousands,
2012,Imports (cost including insurance and freight),"Paper and paperboard; articles of paper pulp, of paper or paperboard",HS48,48,904592,nzd,NZD thousands,
2013,Imports (cost including insurance and freight),"Paper and paperboard; articles of paper pulp, of paper or paperboard",HS48,48,914943,nzd,NZD thousands,
2014,Imports (cost including insurance and freight),"Paper and paperboard; articles of paper pulp, of paper or paperboard",HS48,48,878245,nzd,NZD thousands,
2015,Imports (cost including insurance and freight),"Paper and paperboard; articles of paper pulp, of paper or paperboard",HS48,48,940455,nzd,NZD thousands,
2016,Imports (cost including insurance and freight),"Paper and paperboard; articles of paper pulp, of paper or paperboard",HS48,48,982197,nzd,NZD thousands,
2017,Imports (cost including insurance and freight),"Paper and paperboard; articles of paper pulp, of paper or paperboard",HS48,48,990764,nzd,NZD thousands,
2018,Imports (cost including insurance and freight),"Paper and paperboard; articles of paper pulp, of paper or paperboard",HS48,48,1059555,nzd,NZD thousands,
2019,Imports (cost including insurance and freight),"Paper and paperboard; articles of paper pulp, of paper or paperboard",HS48,48,1119811,nzd,NZD thousands,
2020,Imports (cost including insurance and freight),"Paper and paperboard; articles of paper pulp, of paper or paperboard",HS48,48,1027513,nzd,NZD thousands,
2021,Imports (cost including insurance and freight),"Paper and paperboard; articles of paper pulp, of paper or paperboard",HS48,48,1137842,nzd,NZD thousands,
2022,Imports (cost including insurance and freight),"Paper and paperboard; articles of paper pulp, of paper or paperboard",HS48,48,1231638,nzd,NZD thousands,
2023,Imports (cost including insurance and freight),"Paper and paperboard; articles of paper pulp, of paper or paperboard",HS48,48,1103039,nzd,NZD thousands,
2024,Imports (cost including insurance and freight),"Paper and paperboard; articles of paper pulp, of paper or paperboard",HS48,48,1119160,nzd,NZD thousands,
2000,Imports (value for duty),"Paper and paperboard; articles of paper pulp, of paper or paperboard",HS48,48,815873,nzd,NZD thousands,
2001,Imports (value for duty),"Paper and paperboard; articles of paper pulp, of paper or paperboard",HS48,48,843784,nzd,NZD thousands,
2002,Imports (value for duty),"Paper and paperboard; articles of paper pulp, of paper or paperboard",HS48,48,835016,nzd,NZD thousands,
2003,Imports (value for duty),"Paper and paperboard; articles of paper pulp, of paper or paperboard",HS48,48,846845,nzd,NZD thousands,
2004,Imports (value for duty),"Paper and paperboard; articles of paper pulp, of paper or paperboard",HS48,48,881988,nzd,NZD thousands,
2005,Imports (value for duty),"Paper and paperboard; articles of paper pulp, of paper or paperboard",HS48,48,871442,nzd,NZD thousands,
2006,Imports (value for duty),"Paper and paperboard; articles of paper pulp, of paper or paperboard",HS48,48,909741,nzd,NZD thousands,
2007,Imports (value for duty),"Paper and paperboard; articles of paper pulp, of paper or paperboard",HS48,48,913587,nzd,NZD thousands,
2008,Imports (value for duty),"Paper and paperboard; articles of paper pulp, of paper or paperboard",HS48,48,970009,nzd,NZD thousands,
2009,Imports (value for duty),"Paper and paperboard; articles of paper pulp, of paper or paperboard",HS48,48,888191,nzd,NZD thousands,
2010,Imports (value for duty),"Paper and paperboard; articles of paper pulp, of paper or paperboard",HS48,48,954275,nzd,NZD thousands,
2011,Imports (value for duty),"Paper and paperboard; articles of paper pulp, of paper or paperboard",HS48,48,962018,nzd,NZD thousands,
2012,Imports (value for duty),"Paper and paperboard; articles of paper pulp, of paper or paperboard",HS48,48,834200,nzd,NZD thousands,
2013,Imports (value for duty),"Paper and paperboard; articles of paper pulp, of paper or paperboard",HS48,48,845515,nzd,NZD thousands,
2014,Imports (value for duty),"Paper and paperboard; articles of paper pulp, of paper or paperboard",HS48,48,818884,nzd,NZD thousands,
2015,Imports (value for duty),"Paper and paperboard; articles of paper pulp, of paper or paperboard",HS48,48,880817,nzd,NZD thousands,
2016,Imports (value for duty),"Paper and paperboard; articles of paper pulp, of paper or paperboard",HS48,48,927153,nzd,NZD thousands,
2017,Imports (value for duty),"Paper and paperboard; articles of paper pulp, of paper or paperboard",HS48,48,939119,nzd,NZD thousands,
2018,Imports (value for duty),"Paper and paperboard; articles of paper pulp, of paper or paperboard",HS48,48,1000534,nzd,NZD thousands,
2019,Imports (value for duty),"Paper and paperboard; articles of paper pulp, of paper or paperboard",HS48,48,1056557,nzd,NZD thousands,
2020,Imports (value for duty),"Paper and paperboard; articles of paper pulp, of paper or paperboard",HS48,48,961994,nzd,NZD thousands,
2021,Imports (value for duty),"Paper and paperboard; articles of paper pulp, of paper or paperboard",HS48,48,1009519,nzd,NZD thousands,
2022,Imports (value for duty),"Paper and paperboard; articles of paper pulp, of paper or paperboard",HS48,48,1053790,nzd,NZD thousands,
2023,Imports (value for duty),"Paper and paperboard; articles of paper pulp, of paper or paperboard",HS48,48,1011803,nzd,NZD thousands,
2024,Imports (value for duty),"Paper and paperboard; articles of paper pulp, of paper or paperboard",HS48,48,1044496,nzd,NZD thousands,
2000,Imports (cost including insurance and freight),"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",HS49,49,408608,nzd,NZD thousands,
2001,Imports (cost including insurance and freight),"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",HS49,49,411957,nzd,NZD thousands,
2002,Imports (cost including insurance and freight),"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",HS49,49,381479,nzd,NZD thousands,
2003,Imports (cost including insurance and freight),"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",HS49,49,383301,nzd,NZD thousands,
2004,Imports (cost including insurance and freight),"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",HS49,49,381315,nzd,NZD thousands,
2005,Imports (cost including insurance and freight),"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",HS49,49,383229,nzd,NZD thousands,
