X,Y,OBJECTID,Location,Description,Asset_ID_UA,Asset_ID_AWM,Short_ID_UA,Road_ID_AWM,Location_AWM,Asset_Group_UA,Rubbish_Bin_Type_AWM,Asset_Type_UA,SubType,Asset_Class_ID_UA,Asset_Owner,Location_Verified,GlobalID,created_user,created_date,last_edited_user,last_edited_date,Zone,Servicing_Schedule_Summer,Servicing_Schedule_Winter
1772675.4352,5444666.8785,323,Ward Street,,,156,,WARD STREET,622,,Bin,,,,,Verified 08/2025,{E2FC16F4-3DA4-4D6C-90DD-09941BC0ED9C},CSADMIN,2025/08/29 03:57:27+00,CSADMIN,2025/08/29 03:57:27+00,,,
1772664.446,5444716.8314,324,Ward Street,,,157,,WARD STREET,576,,Bin,,,,,Verified 08/2025,{52986BFB-070A-4C48-81FA-6ED88C748CDD},CSADMIN,2025/08/29 03:57:27+00,CSADMIN,2025/08/29 03:57:27+00,,,
1772587.0902,5444809.1127,325,Ward Street,,,158,,WARD STREET,456,,Bin,,,,,Verified 08/2025,{69C05933-18A4-401C-8482-0635BCA2DEDE},CSADMIN,2025/08/29 03:57:27+00,CSADMIN,2025/08/29 03:57:27+00,,,
1772490.0975,5444992.8896,326,Ward Street,,,159,,WARD STREET,350,,Bin,,,,,Verified 08/2025,{21DBA1AD-DEB5-4471-BADD-80D44113A8B4},CSADMIN,2025/08/29 03:57:27+00,CSADMIN,2025/08/29 03:57:27+00,,,
1768829.0412,5442925.0697,327,Kiln Street,,,160,,KILN STREET,0,,Bin,,,,,Verified 08/2025,{79F3877E-1F73-4F7E-A0AB-33894248A608},CSADMIN,2025/08/29 03:57:27+00,CSADMIN,2025/08/29 03:57:27+00,,,
1768813.2078,5442907.0536,328,Kiln Street,,,161,,KILN STREET,19,,Bin,,,,,Verified 08/2025,{106F73C4-B462-42AC-81E5-E0304D593978},CSADMIN,2025/08/29 03:57:27+00,CSADMIN,2025/08/29 03:57:27+00,,,
1772802.5316,5445263.4574,329,Fergusson Drive,,,,,,,,,,,,,Verified 08/2025,{B6227186-85BB-4886-891F-C899624FC4EE},CSADMIN,2025/08/29 03:57:27+00,CSADMIN,2025/08/29 03:57:27+00,,,
1776727.9722,5449406.3166,330,Akatārawa Cemetery,Rubbish Bin along driveway mounted in concrete pad,,,,,,Rubbish Bin,,Tilley Tilt,,,,Verified 08/2025,{59414961-FBAB-4A7D-A5C8-3EF13E01197D},CSADMIN,2025/08/29 03:57:27+00,CSADMIN,2025/08/29 03:57:27+00,,,
1773935.0718,5445092.9053,331,Maidstone Max,"Red ""Rubbish"" bin in same unit as blue ""Glass Bottles"" recycling bin and yellow ""Recycle"" bin. ",,,,,,,,,,,,Verified 08/2025,{1FE9BCFA-2365-45C4-8716-7BA668CC0704},CSADMIN,2025/08/29 03:57:27+00,CSADMIN,2025/08/29 03:57:27+00,,,
1774048.5452,5445129.3175,332,Maidstone Max,"Red ""Rubbish"" bin in same unit as blue ""Glass Bottles"" recycling bin and yellow ""Recycle"" bin. ",,,,,,,,,3 Bay,,,Verified 08/2025,{A7D0054C-BC78-4470-B22B-30EF3282D789},CSADMIN,2025/08/29 03:57:27+00,CSADMIN,2025/08/29 03:57:27+00,,,
1773969.8944,5445080.8558,333,Maidstone Max,"Red ""Rubbish"" bin in same unit as blue ""Glass Bottles"" recycling bin and yellow ""Recycle"" bin. ",,,,,,,,,3 Bay,,,Verified 08/2025,{072DE247-73D4-411B-9E74-96F8BCA85983},CSADMIN,2025/08/29 03:57:27+00,CSADMIN,2025/08/29 03:57:27+00,,,
1773803.2081,5445248.0763,334,Fergusson Drive,,,,,,,,,,,,,Verified 08/2025,{C5D6D514-92BF-4F04-9F40-8578502E21F6},CSADMIN,2025/08/29 03:57:27+00,CSADMIN,2025/08/29 03:57:27+00,,,
1773964.0922,5445291.9557,335,Russell Street,,,,,,,,,,,,,Verified 08/2025,{16D08BE7-7D8A-4F34-ACB6-D4E9895FF4C6},CSADMIN,2025/08/29 03:57:27+00,CSADMIN,2025/08/29 03:57:27+00,,,
1772494.2176,5444986.8641,336,Ward Street,,,,,,,,,,,,,Verified 08/2025,{6312E2C1-4B1F-4C0C-8DF4-540C2B24DEA9},CSADMIN,2025/08/29 03:57:27+00,CSADMIN,2025/08/29 03:57:27+00,,,
1771049.5092,5443929.8044,337,Trentham Station,,,,,,,,,,,,,Verified 08/2025,{AB7B5575-ACE7-4A08-AC05-759008675C11},CSADMIN,2025/08/29 03:57:27+00,CSADMIN,2025/08/29 03:57:27+00,,,
1771044.8909,5443910.0148,338,Trentham Station,,,,,,,,,,,,,Verified 08/2025,{4300A2ED-8D1E-4053-BAAB-3B9E624B7982},CSADMIN,2025/08/29 03:57:27+00,CSADMIN,2025/08/29 03:57:27+00,,,
1771006.7686,5443908.8072,339,Trentham Station,,,,,,,,,,,,,Verified 08/2025,{4A45A800-BA4A-4674-9052-8CECC2E85A2F},CSADMIN,2025/08/29 03:57:27+00,CSADMIN,2025/08/29 03:57:27+00,,,
1771082.3075,5443943.3174,340,Trentham Station,,,,,,,,,,,,,Verified 08/2025,{E50EECE8-09AD-4A72-B1EB-E9CD61490AD7},CSADMIN,2025/08/29 03:57:27+00,CSADMIN,2025/08/29 03:57:27+00,,,
1771130.5206,5443949.2712,341,Trentham Station,,,,,,,,,,,,,Verified 08/2025,{6FD44B51-BF9A-4A59-B7AC-28CD52FFE1CB},CSADMIN,2025/08/29 03:57:27+00,CSADMIN,2025/08/29 03:57:27+00,,,
1771183.9381,5443972.5451,342,Trentham Station,,,,,,,,,,,,,Verified 08/2025,{94F85019-98BB-4176-9BE7-8077D7413625},CSADMIN,2025/08/29 03:57:27+00,CSADMIN,2025/08/29 03:57:27+00,,,
1770011.5434,5443456.2348,343,Heretaunga Station,,,,,,,,,,,,,Verified 08/2025,{74811C6E-771B-4F78-94C1-0951B679F236},CSADMIN,2025/08/29 03:57:27+00,CSADMIN,2025/08/29 03:57:27+00,,,
1769745.8629,5443544.0269,344,Fergusson Drive,,,,,,,,,,,,,Verified 08/2025,{009E038C-A4FC-461E-990A-E78F36A83685},CSADMIN,2025/08/29 03:57:27+00,CSADMIN,2025/08/29 03:57:27+00,,,
1770648.306,5444516.8372,345,Trentham Memorial Park,,,,,,,,,,,,,Verified 08/2025,{E28418FC-8F62-4747-A580-CA8C79EE7EAB},CSADMIN,2025/08/29 03:57:27+00,CSADMIN,2025/08/29 03:57:27+00,,,
1768985.8872,5442390.6614,346,Sunbrae Drive,Paramount Tilt Bin - Brown,2147483647,,WILLOW-BIN02,,,Rubbish Bins,,Paramount Tilt,,14,,Verified 08/2025,{3BC37BF2-7FE4-459D-9039-5C3F3E0D2602},CSADMIN,2025/08/29 03:57:27+00,CSADMIN,2025/08/29 03:57:27+00,,,
