Year,Survey question,Response,Grouping variable,Category,Value,Value Unit,Value Label,Null Reason,Metadata 1
2023,Which of the following have you done in the last 7 days?,Handball,Lifestage,5-12,3.7,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Handball,Lifestage,13-17,3.3,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Handball,Disability status,Disabled,3.7,percentage,% of young people,,"When any of the above statements is rated 'Yes, some difficulty', 'Yes, a lot of difficulty', or 'Cannot do at all'"
2023,Which of the following have you done in the last 7 days?,Handball,Disability status,Non-disabled,3.3,percentage,% of young people,,"When all of the above statements are rated 'No, no difficulty'"
2023,Which of the following have you done in the last 7 days?,Handball,Disability status,"Disabled (rated 'Yes, a lot of difficulty' or Cannot do at all')",4.6,percentage,% of young people,,"When any of the above statements is rated 'Yes, a lot of difficulty', or 'Cannot do at all'"
2023,Which of the following have you done in the last 7 days?,Handball,Disability status,"Non-disabled (rated 'Yes, some difficulty' or 'No, no difficulty')",3.4,percentage,% of young people,,"When all of the above statements are rated 'Yes, some difficulty' or 'No, no difficulty'"
2023,Which of the following have you done in the last 7 days?,Handball,Neighbourhood deprivation,Low,3.2,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Handball,Neighbourhood deprivation,Medium,3.4,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Handball,Neighbourhood deprivation,High,4.2,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Handball,Participation in physical activities in the last 7 days,Participated last 7 days,3.9,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Handball,Participation in physical activities in the last 7 days,Not participated last 7 days,0,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Handball,Participation in physical activities in the last 7 days,Less than 30 minutes in last 7 days,0,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Handball,Participation in physical activities in the last 7 days,30-149 minutes in last 7 days,0.7,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Handball,Participation in physical activities in the last 7 days,150 to 419 minutes in last 7 days,2.7,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Handball,Participation in physical activities in the last 7 days,Meeting guidelines: 420 minutes or more in last 7 days,5.2,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Handball,Participation in physical activities in the last 7 days,Not meeting guidelines: Less than 420 minutes in last 7 days,1.7,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Handball,Region,Northland,4.1,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Handball,Region,Auckland combined,4.8,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Handball,Region,North Harbour,4.7,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Handball,Region,Auckland,6.4,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Handball,Region,Counties Manukau,4.2,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Handball,Region,Waitakere,4.5,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Handball,Region,Waikato,4.1,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Handball,Region,Bay of Plenty,3.3,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Handball,Region,Gisborne,8.5,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Handball,Region,Taranaki,4.6,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Handball,Region,Whanganui,5.2,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Handball,Region,Hawkes Bay,5.1,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Handball,Region,Manawatu,2.9999999999999999,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Handball,Region,Wellington,1.8,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Handball,Region,Tasman,2.9999999999999999,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Handball,Region,Canterbury,0.8,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Handball,Region,Otago,1.4,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Handball,Region,Southland,1.3,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Handball,Region,North Island,4.2,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Handball,Region,South Island,1.3,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Hockey or floorball,Total,Total,4.4,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Hockey or floorball,Gender,Male,3.7,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Hockey or floorball,Gender,Female,5.1,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Hockey or floorball,Age group,5-7,2.4,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Hockey or floorball,Age group,8-11,5.1,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Hockey or floorball,Age group,12-14,5.5,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Hockey or floorball,Age group,15-17,3.4,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Hockey or floorball,Age group,5-11,4.1,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Hockey or floorball,Age group,12-17,4.6,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Hockey or floorball,Age group,14-17,4.2,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Hockey or floorball,Ethnic group,European,4.9,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Hockey or floorball,Ethnic group,Māori,2.9,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Hockey or floorball,Ethnic group,Pacific Peoples,1.6,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Hockey or floorball,Ethnic group,Asian,2.4,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Hockey or floorball,Ethnic group,Samoan,0.8,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Hockey or floorball,Ethnic group,Indian,3.4,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Hockey or floorball,Ethnic group,Chinese,2.1,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Hockey or floorball,School year groupings,Year 0-8,4.3,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Hockey or floorball,School year groupings,Year 9-13,4.7,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Hockey or floorball,Lifestage,5-12,4.2,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Hockey or floorball,Lifestage,13-17,4.6,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Hockey or floorball,Disability status,Disabled,4.0000000000000001,percentage,% of young people,,"When any of the above statements is rated 'Yes, some difficulty', 'Yes, a lot of difficulty', or 'Cannot do at all'"
2023,Which of the following have you done in the last 7 days?,Hockey or floorball,Disability status,Non-disabled,4.6,percentage,% of young people,,"When all of the above statements are rated 'No, no difficulty'"
2023,Which of the following have you done in the last 7 days?,Hockey or floorball,Disability status,"Disabled (rated 'Yes, a lot of difficulty' or Cannot do at all')",4.2,percentage,% of young people,,"When any of the above statements is rated 'Yes, a lot of difficulty', or 'Cannot do at all'"
2023,Which of the following have you done in the last 7 days?,Hockey or floorball,Disability status,"Non-disabled (rated 'Yes, some difficulty' or 'No, no difficulty')",4.4,percentage,% of young people,,"When all of the above statements are rated 'Yes, some difficulty' or 'No, no difficulty'"
2023,Which of the following have you done in the last 7 days?,Hockey or floorball,Neighbourhood deprivation,Low,5.9999999999999998,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Hockey or floorball,Neighbourhood deprivation,Medium,4.2,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Hockey or floorball,Neighbourhood deprivation,High,2.4,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Hockey or floorball,Participation in physical activities in the last 7 days,Participated last 7 days,4.8,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Hockey or floorball,Participation in physical activities in the last 7 days,Not participated last 7 days,0,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Hockey or floorball,Participation in physical activities in the last 7 days,Less than 30 minutes in last 7 days,0,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Hockey or floorball,Participation in physical activities in the last 7 days,30-149 minutes in last 7 days,1.7,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Hockey or floorball,Participation in physical activities in the last 7 days,150 to 419 minutes in last 7 days,4.7,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Hockey or floorball,Participation in physical activities in the last 7 days,Meeting guidelines: 420 minutes or more in last 7 days,5.5,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Hockey or floorball,Participation in physical activities in the last 7 days,Not meeting guidelines: Less than 420 minutes in last 7 days,2.9999999999999999,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Hockey or floorball,Region,Northland,7.000000000000001,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Hockey or floorball,Region,Auckland combined,3.3,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Hockey or floorball,Region,North Harbour,6.2,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Hockey or floorball,Region,Auckland,2.8,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Hockey or floorball,Region,Counties Manukau,3.1,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Hockey or floorball,Region,Waitakere,0.2,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Hockey or floorball,Region,Waikato,5.2,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Hockey or floorball,Region,Bay of Plenty,4.4,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Hockey or floorball,Region,Gisborne,3.6,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Hockey or floorball,Region,Taranaki,4.8,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Hockey or floorball,Region,Whanganui,5.0000000000000003,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Hockey or floorball,Region,Hawkes Bay,5.9999999999999998,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Hockey or floorball,Region,Manawatu,6.7,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Hockey or floorball,Region,Wellington,5.0000000000000003,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Hockey or floorball,Region,Tasman,2.5,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Hockey or floorball,Region,Canterbury,4.7,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Hockey or floorball,Region,Otago,4.6,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Hockey or floorball,Region,Southland,2.9,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Hockey or floorball,Region,North Island,4.4,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Hockey or floorball,Region,South Island,4.2,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Badminton,Total,Total,3.2,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Badminton,Gender,Male,3.1,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Badminton,Gender,Female,3.3,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Badminton,Age group,5-7,0.5,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Badminton,Age group,8-11,1.5,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Badminton,Age group,12-14,5.7,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Badminton,Age group,15-17,4.6,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Badminton,Age group,5-11,1.1,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Badminton,Age group,12-17,5.2,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Badminton,Age group,14-17,5.3,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Badminton,Ethnic group,European,2.7,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Badminton,Ethnic group,Māori,2.2,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Badminton,Ethnic group,Pacific Peoples,2.7,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Badminton,Ethnic group,Asian,6.9,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Badminton,Ethnic group,Samoan,2.2,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Badminton,Ethnic group,Indian,6.4,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Badminton,Ethnic group,Chinese,5.1,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Badminton,School year groupings,Year 0-8,1.9,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Badminton,School year groupings,Year 9-13,5.4,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Badminton,Lifestage,5-12,1.6,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Badminton,Lifestage,13-17,5.6,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Badminton,Disability status,Disabled,3.7,percentage,% of young people,,"When any of the above statements is rated 'Yes, some difficulty', 'Yes, a lot of difficulty', or 'Cannot do at all'"
2023,Which of the following have you done in the last 7 days?,Badminton,Disability status,Non-disabled,2.9,percentage,% of young people,,"When all of the above statements are rated 'No, no difficulty'"
2023,Which of the following have you done in the last 7 days?,Badminton,Disability status,"Disabled (rated 'Yes, a lot of difficulty' or Cannot do at all')",3.7,percentage,% of young people,,"When any of the above statements is rated 'Yes, a lot of difficulty', or 'Cannot do at all'"
2023,Which of the following have you done in the last 7 days?,Badminton,Disability status,"Non-disabled (rated 'Yes, some difficulty' or 'No, no difficulty')",3.2,percentage,% of young people,,"When all of the above statements are rated 'Yes, some difficulty' or 'No, no difficulty'"
2023,Which of the following have you done in the last 7 days?,Badminton,Neighbourhood deprivation,Low,2.9999999999999999,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Badminton,Neighbourhood deprivation,Medium,3.2,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Badminton,Neighbourhood deprivation,High,3.6,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Badminton,Participation in physical activities in the last 7 days,Participated last 7 days,3.5,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Badminton,Participation in physical activities in the last 7 days,Not participated last 7 days,0,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Badminton,Participation in physical activities in the last 7 days,Less than 30 minutes in last 7 days,0.1,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Badminton,Participation in physical activities in the last 7 days,30-149 minutes in last 7 days,1.8,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Badminton,Participation in physical activities in the last 7 days,150 to 419 minutes in last 7 days,3.3,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Badminton,Participation in physical activities in the last 7 days,Meeting guidelines: 420 minutes or more in last 7 days,4.0000000000000001,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Badminton,Participation in physical activities in the last 7 days,Not meeting guidelines: Less than 420 minutes in last 7 days,2.3,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Badminton,Region,Northland,7.5,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Badminton,Region,Auckland combined,3.3,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Badminton,Region,North Harbour,2.7,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Badminton,Region,Auckland,3.6,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Badminton,Region,Counties Manukau,3.6,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Badminton,Region,Waitakere,2.9999999999999999,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Badminton,Region,Waikato,3.9,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Badminton,Region,Bay of Plenty,2.00000000000000004,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Badminton,Region,Gisborne,5.5,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Badminton,Region,Taranaki,2.6,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Badminton,Region,Whanganui,1.9,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Badminton,Region,Hawkes Bay,3.3,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Badminton,Region,Manawatu,3.5,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Badminton,Region,Wellington,2.6,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Badminton,Region,Tasman,4.4,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Badminton,Region,Canterbury,1.7,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Badminton,Region,Otago,2.7,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Badminton,Region,Southland,5.0000000000000003,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Badminton,Region,North Island,3.4,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Badminton,Region,South Island,2.6,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Volleyball or Kiwi Volley,Total,Total,4.1,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Volleyball or Kiwi Volley,Gender,Male,3.9,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Volleyball or Kiwi Volley,Gender,Female,4.2,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Volleyball or Kiwi Volley,Age group,5-7,0.3,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Volleyball or Kiwi Volley,Age group,8-11,1.4,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Volleyball or Kiwi Volley,Age group,12-14,8.1,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Volleyball or Kiwi Volley,Age group,15-17,5.6,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Volleyball or Kiwi Volley,Age group,5-11,1.00000000000000002,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Volleyball or Kiwi Volley,Age group,12-17,7.1,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Volleyball or Kiwi Volley,Age group,14-17,7.000000000000001,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Volleyball or Kiwi Volley,Ethnic group,European,3.8,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Volleyball or Kiwi Volley,Ethnic group,Māori,4.9,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Volleyball or Kiwi Volley,Ethnic group,Pacific Peoples,5.8,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Volleyball or Kiwi Volley,Ethnic group,Asian,5.1,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Volleyball or Kiwi Volley,Ethnic group,Samoan,8.2,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Volleyball or Kiwi Volley,Ethnic group,Indian,3.2,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Volleyball or Kiwi Volley,Ethnic group,Chinese,5.6,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Volleyball or Kiwi Volley,School year groupings,Year 0-8,2.1,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Volleyball or Kiwi Volley,School year groupings,Year 9-13,7.6,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Volleyball or Kiwi Volley,Lifestage,5-12,1.9,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Volleyball or Kiwi Volley,Lifestage,13-17,7.3,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Volleyball or Kiwi Volley,Disability status,Disabled,5.5,percentage,% of young people,,"When any of the above statements is rated 'Yes, some difficulty', 'Yes, a lot of difficulty', or 'Cannot do at all'"
2023,Which of the following have you done in the last 7 days?,Volleyball or Kiwi Volley,Disability status,Non-disabled,3.2,percentage,% of young people,,"When all of the above statements are rated 'No, no difficulty'"
2023,Which of the following have you done in the last 7 days?,Volleyball or Kiwi Volley,Disability status,"Disabled (rated 'Yes, a lot of difficulty' or Cannot do at all')",3.6,percentage,% of young people,,"When any of the above statements is rated 'Yes, a lot of difficulty', or 'Cannot do at all'"
2023,Which of the following have you done in the last 7 days?,Volleyball or Kiwi Volley,Disability status,"Non-disabled (rated 'Yes, some difficulty' or 'No, no difficulty')",4.1,percentage,% of young people,,"When all of the above statements are rated 'Yes, some difficulty' or 'No, no difficulty'"
2023,Which of the following have you done in the last 7 days?,Volleyball or Kiwi Volley,Neighbourhood deprivation,Low,4.4,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Volleyball or Kiwi Volley,Neighbourhood deprivation,Medium,4.1,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Volleyball or Kiwi Volley,Neighbourhood deprivation,High,3.7,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Volleyball or Kiwi Volley,Participation in physical activities in the last 7 days,Participated last 7 days,4.5,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Volleyball or Kiwi Volley,Participation in physical activities in the last 7 days,Not participated last 7 days,0,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Volleyball or Kiwi Volley,Participation in physical activities in the last 7 days,Less than 30 minutes in last 7 days,0,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Volleyball or Kiwi Volley,Participation in physical activities in the last 7 days,30-149 minutes in last 7 days,1.4,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Volleyball or Kiwi Volley,Participation in physical activities in the last 7 days,150 to 419 minutes in last 7 days,3.8,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Volleyball or Kiwi Volley,Participation in physical activities in the last 7 days,Meeting guidelines: 420 minutes or more in last 7 days,5.5,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Volleyball or Kiwi Volley,Participation in physical activities in the last 7 days,Not meeting guidelines: Less than 420 minutes in last 7 days,2.5,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Volleyball or Kiwi Volley,Region,Northland,5.1,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Volleyball or Kiwi Volley,Region,Auckland combined,3.6,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Volleyball or Kiwi Volley,Region,North Harbour,4.1,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Volleyball or Kiwi Volley,Region,Auckland,1.7,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Volleyball or Kiwi Volley,Region,Counties Manukau,4.8,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Volleyball or Kiwi Volley,Region,Waitakere,2.4,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Volleyball or Kiwi Volley,Region,Waikato,5.2,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Volleyball or Kiwi Volley,Region,Bay of Plenty,5.9,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Volleyball or Kiwi Volley,Region,Gisborne,4.7,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Volleyball or Kiwi Volley,Region,Taranaki,2.8,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Volleyball or Kiwi Volley,Region,Whanganui,2.9999999999999999,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Volleyball or Kiwi Volley,Region,Hawkes Bay,4.7,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Volleyball or Kiwi Volley,Region,Manawatu,7.3,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Volleyball or Kiwi Volley,Region,Wellington,3.4,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Volleyball or Kiwi Volley,Region,Tasman,3.6,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Volleyball or Kiwi Volley,Region,Canterbury,3.6,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Volleyball or Kiwi Volley,Region,Otago,3.8,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Volleyball or Kiwi Volley,Region,Southland,2.8,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Volleyball or Kiwi Volley,Region,North Island,4.2,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Volleyball or Kiwi Volley,Region,South Island,3.6,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Golf,Total,Total,1.4,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Golf,Gender,Male,2.2,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Golf,Gender,Female,0.5,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Golf,Age group,5-7,1.00000000000000002,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Golf,Age group,8-11,1.00000000000000002,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Golf,Age group,12-14,1.9,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Golf,Age group,15-17,1.4,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Golf,Age group,5-11,1.00000000000000002,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Golf,Age group,12-17,1.7,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Golf,Age group,14-17,1.5,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Golf,Ethnic group,European,1.5,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Golf,Ethnic group,Māori,1.3,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Golf,Ethnic group,Pacific Peoples,0.7,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Golf,Ethnic group,Asian,0.2,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Golf,Ethnic group,Samoan,0.8,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Golf,Ethnic group,Indian,0,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Golf,Ethnic group,Chinese,0.5,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Golf,School year groupings,Year 0-8,1.3,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Golf,School year groupings,Year 9-13,1.4,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Golf,Lifestage,5-12,1.2,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Golf,Lifestage,13-17,1.6,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Golf,Disability status,Disabled,1.2,percentage,% of young people,,"When any of the above statements is rated 'Yes, some difficulty', 'Yes, a lot of difficulty', or 'Cannot do at all'"
2023,Which of the following have you done in the last 7 days?,Golf,Disability status,Non-disabled,1.5,percentage,% of young people,,"When all of the above statements are rated 'No, no difficulty'"
2023,Which of the following have you done in the last 7 days?,Golf,Disability status,"Disabled (rated 'Yes, a lot of difficulty' or Cannot do at all')",1.4,percentage,% of young people,,"When any of the above statements is rated 'Yes, a lot of difficulty', or 'Cannot do at all'"
2023,Which of the following have you done in the last 7 days?,Golf,Disability status,"Non-disabled (rated 'Yes, some difficulty' or 'No, no difficulty')",1.4,percentage,% of young people,,"When all of the above statements are rated 'Yes, some difficulty' or 'No, no difficulty'"
2023,Which of the following have you done in the last 7 days?,Golf,Neighbourhood deprivation,Low,1.8,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Golf,Neighbourhood deprivation,Medium,1.5,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Golf,Neighbourhood deprivation,High,0.5,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Golf,Participation in physical activities in the last 7 days,Participated last 7 days,1.5,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Golf,Participation in physical activities in the last 7 days,Not participated last 7 days,0,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Golf,Participation in physical activities in the last 7 days,Less than 30 minutes in last 7 days,0,percentage,% of young people,
2023,Which of the following have you done in the last 7 days?,Golf,Participation in physical activities in the last 7 days,30-149 minutes in last 7 days,0.4,percentage,% of young people,
